id,name,latitude,longitude,phone,distance
4448075597,Vijay Diagnostic Centre,12.9458746,77.5877756,080 2668 4260,2.964246723
4448118314,Dr Lal PathLabs,12.924274,77.5680927,080 4091 6014,5.978780212
4448128750,Dr Desai's Micro Lab,12.9556129,77.7175491,9.18034E+11,13.54203468
4448133411,Welnext,12.9242869,77.6532853,+9196960 00222,8.350110588
4456339090,Sri Sai Ram Hospital,12.8943049,77.5682821,Phone number not available,9.057238656
4484938764,Tamara Hospital & IVF Centre,13.0044499,77.5530755,+91 80 2337 0780,5.698653274
4509817152,ChanRe Rheumatology and Immunology Center and Research,12.995573,77.5354215,Phone number not available,6.841289599
4518518893,Anupama Hospital,12.9838763,77.4788534,Phone number not available,12.51521622
4528847591,Deepa Hospital,13.0120509,77.6998816,Phone number not available,12.34052969
4533735695,"Manasa Hospital, Vijayanagar",12.9709463,77.5451059,Phone number not available,5.266601498
4544234694,Agarahara Government Hospital,13.0957329,77.6273067,Phone number not available,14.24274318
4547191103,Nagarathna Hospital,12.9056092,77.5426964,Phone number not available,9.213367936
4552286367,Ramana Rao's clinic,13.0130826,77.5761449,Phone number not available,4.958609135
4577045761,Government Maternity Home,12.9983402,77.6200927,Phone number not available,4.101403859
4578753189,Lucid Medical Diagnostics,12.9306876,77.5794541,8049364444,4.835654262
4597833389,Cauvery Orthopaedic Centre,12.9984887,77.5504219,Phone number not available,5.543472326
4609603646,"Apollo Bengaluru Cradle Limited, Jayanagar",12.9168014,77.5851878,Phone number not available,6.195740489
4623723101,"Nethradhama Superspeciality Eye Hospital, Rajajinagar",12.997613,77.5509423,Phone number not available,5.444100572
4680014207,NIMHANS - Ashwini Block,12.9397588,77.59445,Phone number not available,3.574862354
4689872196,Sathya Sai Lake Side Ortho Hospital,13.0215807,77.7128053,Phone number not available,14.03733645
4690537789,Comfort Multispeciality Hospital,12.9817167,77.6800412,Phone number not available,9.418976145
4729472422,National Institute of Mental Health and Neuro Sciences,12.9400669,77.5931597,Phone number not available,3.540163412
4729478014,NBRC(National Brain Research Center),12.9404277,77.5988406,Phone number not available,3.543618606
4782423379,Dr. Roshni's Tooth Planet Dental Clinic,12.9876335,77.6851595,Phone number not available,10.0632276
4840185928,Cambridge Hospital,12.9716236,77.6273835,Phone number not available,3.649983272
4843099634,Nimhan's Hospital,12.9395684,77.5946463,Phone number not available,3.596572066
4843104321,Respigen healthcare,12.9555357,77.5918347,Phone number not available,1.830818838
4844865057,Doctor's diagnostics Centre,13.014746,77.6357881,Phone number not available,6.594937005
4849107926,Wellspring,13.0080001,77.5837482,Phone number not available,4.156447198
5106809421,Cloudnine Hospital Pvt. Ltd.,12.9597752,77.6569127,Phone number not available,6.981144494
5112187604,Subramanium Medicine Store,13.0090912,77.656317,Phone number not available,7.94553715
5112191947,Chaya Super Speciality Hospital,13.0104342,77.6583242,Phone number not available,8.208958348
5157373807,Altius Hospital,12.9849537,77.5569222,Phone number not available,4.241154109
5174903787,Bangalore Diabetes Hospital,12.9920434,77.5966493,Phone number not available,2.262525691
5174994725,NU Hospitals,13.011845,77.5526061,Phone number not available,6.289115514
5234723863,V. S. Achar Multispeciality Hospital,12.9472091,77.5966914,Phone number not available,2.764572808
5234739990,Nature Cure Hospital,12.933223,77.5842632,+91 80 2663 1945;+91 80 2244 6035,4.420595432
5259407821,Government Hospital,12.966103,77.5549647,Phone number not available,4.246508245
5265649228,"Emergency Block , NIMHANS",12.9403849,77.5945391,Phone number not available,3.505498716
5277512112,Usha Vikranth Diagnostic Center and Hospital,12.9138086,77.5273633,Phone number not available,9.664628346
5297145822,Nethradhama Superspeciality Eye Hospital,12.9719805,77.6474011,Phone number not available,5.818910114
5356991434,Kannamangala Primary Health Center,13.0308849,77.7599564,Phone number not available,19.1698842
5423028221,Telerad RXDX Kadugodi,13.0028637,77.7569157,Phone number not available,18.01654765
5520252375,Care Health,13.0552027,77.6028234,Phone number not available,9.315424642
5716797221,Sri Shankara Cancer Hospital And Research Centre (A Service Unit Of Sscf),12.9542049,77.5713429,080-26981000,3.12100252
5825292845,Vathsalya Speciality Hospital,12.9939752,77.5391801,Phone number not available,6.397051399
5862574185,Lakeside Medical Centre and Hospital,12.9878631,77.6177434,Phone number not available,3.152413889
5879132707,Maruthi Hospital,12.9677607,77.5413282,Phone number not available,5.693546767
5915195092,Aparna Hospital,12.9362087,77.616947,Phone number not available,4.700711485
5915409411,Apollo Spectra Hospitals,12.9338175,77.6201615,Phone number not available,5.11412912
5915906204,Sankeerthana Hospital and Fertility Center,12.9256013,77.6359638,Phone number not available,6.890595308
5959076193,Jayashree Multi Specilaity Hospital,12.881611,77.6260763,Phone number not available,10.63518333
5966255497,Bangalore Prime Hospital,13.066842,77.6390545,Phone number not available,11.64451225
5983331355,CyteCare,13.118638,77.6078781,Phone number not available,16.38864493
5998273501,Ganga Speciality Hospital,12.7096503,77.7014511,Phone number not available,31.41364524
6124618183,Shiva Vision Care,12.9366526,77.6277125,Phone number not available,5.380149378
6312931439,Agarwal Eye Hospital,12.9659249,77.7494099,Phone number not available,16.88557708
6380900077,Medical Center,13.0711049,77.5781394,Phone number not available,11.15914741
6385321492,apollo medical shop,12.8437851,77.6659275,Phone number not available,16.25497815
6393830707,Sujatha Hospital,12.9781293,77.6372391,Phone number not available,4.768296934
6464656077,Patil Hospital,13.011214,77.6979598,080 2561 3891,12.11276614
6502980174,The Eye Surgical Centre,12.9821954,77.5493143,Phone number not available,4.943785535
6630713206,Omega Multispeciality Hospital,13.1001877,77.5813432,Phone number not available,14.32761005
6779119335,Venus Bone & Joint Centre,13.0665572,77.59647,Phone number not available,10.52967755
6807542967,Lourdes High School,13.0182102,77.540004,Phone number not available,7.769416671
6807551928,Boregowda Lingamma Hospital,13.016705,77.539386,Phone number not available,7.710506452
6807551937,Kanva Hospital,13.0175606,77.5394308,Phone number not available,7.768636429
6809801083,Kengeri Upanagara Government Hospital,12.9156896,77.4808065,Phone number not available,13.73835153
6852266953,Yogananda Multi Speciality Hospital,12.9180137,77.5594723,Phone number not available,7.047055041
6855409793,Dr. Agrawal's Eye Hospital,12.9998982,77.5501121,Phone number not available,5.656607565
6892888126,A A Hospital,12.6988491,77.8108331,Phone number not available,38.41889191
6926159614,Santhi Hospital & Santhi Jananam Fertility Centre Hosur,12.7488623,77.8058879,Phone number not available,33.82574107
6928806172,Surya Multispeciality Hospitals Ind Pvt Ltd,12.7329337,77.8259093,Phone number not available,36.60288965
6932152153,Velnath Maternity Home,12.7353452,77.8261929,Phone number not available,36.4298767
6932414107,"Dr Agarwals Eye Hospital Ltd, Hosur",12.7405888,77.8205797,Phone number not available,35.58771969
6934271010,Ananda Ashramam Private Hospital,12.698758,77.8118142,Phone number not available,38.49215414
6936359951,"Lakshmi Hospital, Krishnagiri",12.7328212,77.8254358,Phone number not available,36.57670022
6936492063,"Vijay Hospital, Krishnagiri",12.7350679,77.825517,Phone number not available,36.40153098
6936696212,Uma Kumar Hospital,12.7362537,77.8243053,Phone number not available,36.21541318
6937748988,Ashok Hospital,12.9948905,77.5347984,Phone number not available,6.875084497
6937814427,Balaji Hospital and Gastroenterology Center,12.9376087,77.5666429,Phone number not available,4.809983488
6937844482,Abhay Hospital,12.9517481,77.4939886,Phone number not available,11.03480043
6937890455,Chaitanya Hospital,13.0237316,77.5941463,Phone number not available,5.763613804
6937892396,Dr. B. Venkatasubbarao Memorial Hospital,12.9981979,77.568151,Phone number not available,4.026691175
6937898160,"South City Hospital, Bengaluru Urban",12.9497745,77.5802779,Phone number not available,2.858008472
6937956957,M S Ramaiah Harsha Hospital,13.0856858,77.4127015,Phone number not available,23.33574653
6938005237,"Sri Sai Hospital, Bengaluru Urban",13.0370143,77.6238732,Phone number not available,7.944169641
6938414183,Jupiter Hospital And Institute Of Vascular Surgery,12.9998457,77.5663653,Phone number not available,4.29278502
6938540502,"Shreyas Hospital, Bengaluru Urban",12.9829857,77.5309655,Phone number not available,6.908449537
6938544594,Rajalakshmi Multispeciality Hospital,12.9168151,77.5795484,Phone number not available,6.314232001
6938547661,Ashirwad Hospital,13.0289685,77.6045479,Phone number not available,6.453651832
6938637677,N.D.R. Hospital,13.0965172,77.5787745,Phone number not available,13.95081425
6938637678,N.R.V Hospital,13.1631138,77.6293449,Phone number not available,21.60970427
6938653696,Asha Kiran Children & Women Health Care Centre,13.0263529,77.5933929,Phone number not available,6.054977641
6938653697,Kamal Maternity and Surgical Nursing Home,13.0959727,77.5885404,Phone number not available,13.80757256
6938685761,Krishnadevaraya Hospital And Research Centre,13.1498837,77.608248,Phone number not available,19.8535211
6938689694,Y K Hospital,12.7796608,77.6347804,Phone number not available,21.83493151
6938690199,"Mission Hospital, Bengaluru Rural",13.0744104,77.7835518,Phone number not available,23.51497094
6938690597,Radha Maternity and Surgical Hospital,12.9690441,77.5688544,Phone number not available,2.710881012
6938690598,"Hitech Kidney Stone Hospital, Bengaluru Urban",12.9878104,77.5809833,Phone number not available,2.242437955
6938690600,Sri Dhavantari Ayurveda Hoapital,12.9822186,77.5599374,Phone number not available,3.834054561
6938690603,Vaidyam Hospital,12.9845512,77.5528322,Phone number not available,4.646287726
6938690604,Suresh Hospital - Bangalore,12.9897745,77.5551014,Phone number not available,4.630540462
6938690614,Lakshmi Maternity Home,13.0058226,77.5694512,Phone number not available,4.596861202
6938690621,Manjunatha Maternity Home and Surgical Centre,13.0077265,77.5696993,Phone number not available,4.7573597
6938690626,Samprathi Eye Hospital And Squint Centre,12.9932806,77.580691,Phone number not available,2.763865971
6938690629,Shankara Nethralaya Eye Hospital,13.0089953,77.5406188,Phone number not available,7.077538447
6938692472,Supra South City Hospital,12.8919509,77.5799654,Phone number not available,9.01368469
6938693547,"Indira Hospital, Bengaluru Urban",12.7893233,77.6272005,Phone number not available,20.6238155
6938695148,ChanRe Rheumatology and Immunology Center and Research,12.9992083,77.550269,Phone number not available,5.60046512
6938695149,Chandana Hospital,12.9579894,77.5114394,Phone number not available,9.046992466
6938695174,"J M J Hospital, Bengaluru Urban",13.0398217,77.6230843,Phone number not available,8.196101855
6938695175,G E F Eye Hospital,13.0672067,77.7802707,Phone number not available,22.82215981
6938708338,Sri Krishna Hospital,12.9215013,77.5655432,Phone number not available,6.38092129
6938717990,Malleswaram Eye Day Care Hospital - Bengalore,12.9966677,77.5716037,Phone number not available,3.649222641
6938717991,Mahaveer Eye Hospital Private Limited,12.9933551,77.5729595,Phone number not available,3.277476816
6938717993,Bilva Hospital,12.9989833,77.5802015,Phone number not available,3.347899166
6938727983,"Nethradhama Superspeciality Eye Hospital, Jayanagar",12.9256932,77.5773127,Phone number not available,5.436201418
6938741378,Dr Agarwals Eye Hospital Ltd,12.9122295,77.5994906,Phone number not available,6.66466593
6938758526,Sri Venkateshwara Hospitals,12.926471,77.6167399,Phone number not available,5.634824247
6938759412,"Nova Specialty Surgery Center, Koramangala",12.9339097,77.620208,Phone number not available,5.10847488
6938762135,Fosa Humanitarian Hospital,12.8130672,77.5825109,Phone number not available,17.70299416
6938772336,C.S. Hospital,12.9118831,77.5528805,Phone number not available,8.006561845
6938774143,Sri Kalabyraveshwara Swamy Ayurvedic Medical College hospital,12.9650437,77.5435022,Phone number not available,5.492539518
6938775801,"Anugraha Hospital, Vijayanagar",12.9765645,77.5455876,Phone number not available,5.239016677
6938775815,Apple Hospital,13.103924,77.5837862,Phone number not available,14.7196289
6938775840,Amar Hospital,12.9711822,77.5781228,Phone number not available,1.689791246
6938775845,Retina Institute Of Karnataka,12.95727,77.5640827,Phone number not available,3.598097713
6938775846,The Venlakh Hospital,12.9572978,77.5644522,Phone number not available,3.561019828
6938775854,Vishwabharathi Hospital Pvt. Ltd,12.9406698,77.5644596,Phone number not available,4.70098996
6938775855,"Sunetra Eye Hospital, Bengaluru Urban",12.9404548,77.5578493,Phone number not available,5.226711455
6938775856,Sri Vivekananda Sevashrama,12.9253299,77.5711893,Phone number not available,5.724176718
6938775857,"Saraswathi Hospital, Bengaluru Urban",12.9276382,77.568896,Phone number not available,5.607850696
6938777900,Narayana Multispeciality Hospital,12.9894936,77.7337486,Phone number not available,15.30032984
6938777910,National Institute of Mental Health and Neuro Sciences,12.9386321,77.5944105,Phone number not available,3.700022852
6938777925,Netraspandana Healthcare and Research Pvt. Ltd,12.9291283,77.5461361,Phone number not available,7.013321918
6938777940,North City CT Scan,13.0945892,77.594104,Phone number not available,13.64248679
6938777945,Nu Trust,12.9176216,77.5550705,Phone number not available,7.345180823
6938777957,"Padmavathi Hospital, Bengaluru Urban",12.9817311,77.5333714,Phone number not available,6.62768775
6938777962,Panchamukhi Specialityu Hospital,12.9957177,77.5031644,Phone number not available,10.16093809
6938779562,Sri Lakshmi Multi Speciality Hospital,12.9881868,77.5087273,Phone number not available,9.383527299
6938781514,K C Raju Multi Speciality Hospital,13.0090828,77.6235594,Phone number not available,5.249875544
6938783140,Ring Road Hospital,12.9278657,77.5519297,Phone number not available,6.668132069
6938787285,"Vasan Eye Care Hospital, Bannergatta Road",12.8822813,77.5957945,Phone number not available,9.967729787
6938790393,Varalakshmi Hospital,12.924624,77.6170966,Phone number not available,5.836343234
6938794412,Kala Hospital,13.0223669,77.5587304,Phone number not available,6.770964537
6938824058,Sri Raghava Childrens And General Hospital,12.7804299,77.7707067,Phone number not available,28.66074436
6938863247,"Shekhar Hospital, Jayanagar",12.917589,77.5948906,Phone number not available,6.040485791
6938864290,Rajalakshmi Hospital,13.0842019,77.5308891,Phone number not available,14.2209737
6938868529,"Sharada Hospital, Bengaluru Rural",13.0966204,77.3972158,Phone number not available,25.40444862
6938876210,"Vasan Eye Care Hospital, Sarakki",12.9103393,77.5732398,Phone number not available,7.195389512
6938889541,Lions Airport City Hospital,12.9551501,77.7051643,Phone number not available,12.22112966
6938896388,Mahanth Hospital,12.9079615,77.6235715,Phone number not available,7.811943396
6938912267,Sunayana Eye Hospital,12.9255233,77.5937748,Phone number not available,5.156860125
6938948962,"Lakshmi Hospital, Ganganagar",13.024837,77.592089,Phone number not available,5.88891312
6938949273,Lokhande S Hospital,13.0186045,77.6479433,Phone number not available,7.842878307
6938988776,Dr. T.V.Ramesh Piles Hospital,13.0250141,77.5856289,Phone number not available,5.970406154
6938995621,Dr Kamini Rao Hospital(A Unit Of Bacc Health Care Pvt Ltd),12.9163994,77.5847384,Phone number not available,6.247331547
6939048258,HCG,12.9605309,77.592659,Phone number not available,1.269208908
6939074293,Dr Ambedkar Medical College Hospital,13.0218188,77.613084,Phone number not available,5.934748888
6939075872,"Supriya Hospital, Bengaluru Urban",12.9929043,77.5588015,Phone number not available,4.444487991
6939076687,Manju Sree Hospital,13.0212406,77.6070739,Phone number not available,5.674548257
6939108450,Raj Mahal Vilas Hospital,13.0322819,77.5770459,Phone number not available,6.952389527
6939253041,Devi Eye Hospital,12.9412109,77.6238987,Phone number not available,4.727990773
6939257334,Essential Hospital,12.974865,77.5096312,Phone number not available,9.115374943
6939294579,"Prasad Hospital, Bengaluru Rural",13.099244,77.3918822,Phone number not available,26.04780451
6939311791,Shree Vijayalakshmi Hospital and Trauma Centre,13.0373572,77.6409059,Phone number not available,8.89573264
6939319393,Kalasa Maternity Home,12.9548208,77.5672585,Phone number not available,3.437467571
6939438895,Sidvin Hospital Pvt Ltd,12.982442,77.5493681,Phone number not available,4.944541193
6939444286,Abhilash Hospital And Sara Rehabilitation Centre,12.9246384,77.5509238,Phone number not available,7.007566908
6939445234,"HCG, Koramangala",12.9343279,77.6228848,Phone number not available,5.239887968
6939522367,"Ganesh Nursing Home, Bengaluru Urban",12.8957636,77.6330289,Phone number not available,9.478364045
6939562670,Kavya Hospital,12.8987442,77.6263127,Phone number not available,8.869190271
6939582677,Sg Hospital,12.9275311,77.5457901,Phone number not available,7.162098972
6939617697,Yadiyuru Maternity Hospital,12.9271494,77.5766194,Phone number not available,5.30914996
6939699617,Place Guttahalli Maternity Home,12.9988238,77.5819892,Phone number not available,3.251590169
6939719899,"Phoenix Hospital, Bengaluru Urban",12.9608027,77.5911717,Phone number not available,1.264010706
6944095844,"Shreya Hospital, Bengaluru Rural",12.9215104,77.4832503,Phone number not available,13.2157868
6944095845,"Vasan Eye Care Hospital, Banaswadi",13.0241341,77.6335546,Phone number not available,7.237446291
6944096856,Sri Annapoorneshwari Hospital,12.9255704,77.4857756,Phone number not available,12.77980478
6944097317,Sarathi Putta Hospital,13.3067986,77.5421309,Phone number not available,37.65537254
6944105329,"Vasan Eye Care Hospital, R.T.Nagar",13.0251833,77.5920609,Phone number not available,5.927493545
6944128588,Kims Hospital and Research Centre,12.9563016,77.5747874,Phone number not available,2.68483285
6944138103,"Karthik Hospital, Bengaluru Urban",12.9489406,77.5949925,Phone number not available,2.556807774
6944138105,Bangalore Kidney Stones Hospital,12.9670215,77.5892667,7654325637,0.724594639
6944143695,Sree Lakshmi Hospital,12.9825937,77.6814736,Phone number not available,9.584747501
6944176079,"Prashanthi Hospital, Ramanagara",12.7975651,77.3844726,Phone number not available,29.8350657
6944186495,"Atreya Ayurvedic Medical College, Hospital and Research Centre",13.2984099,77.5085208,Phone number not available,37.45957234
6944201468,"Abhaya Eye Hospital, Super Speciality Eye Care Centre",12.9271131,77.5471291,Phone number not available,7.090192743
6944231454,Mediscope Hospital Private Limited,12.9994472,77.6162584,Phone number not available,3.91878824
6944231456,Medi Derma Hospital,13.0555559,77.6517145,Phone number not available,11.22646135
6944231467,Mathru Shree Hospital,13.093893,77.39299,Phone number not available,25.6275023
6944231472,Mathru Hospital - Bangalore,12.9110975,77.4806057,Phone number not available,13.9972056
6944239588,Manjushree Speciality Hospital,12.9825845,77.6124926,Phone number not available,2.357517999
6944256035,Namratha Nursing And Maternity Home,13.0045747,77.5432728,Phone number not available,6.561526558
6944256036,The Pulse Multi Speciality Hospital,12.9424801,77.5473283,Phone number not available,5.996031049
6944256037,Popular Hospital,12.9514854,77.5703564,Phone number not available,3.398754888
6944256049,Rajankunte Hospital,13.1731008,77.5640868,Phone number not available,22.60126508
6944269353,Gavipuramguttahalli Maternity Home,12.9526505,77.5548633,Phone number not available,4.72145669
6944274074,Ayurseva Hospital,13.0139247,77.6640775,Phone number not available,8.943211009
6944276882,Spine Care And Ortho Care Hospital,12.9745134,77.5493883,Phone number not available,4.810255052
6944283814,Vijayashree Hospitals,12.8579673,77.5892687,Phone number not available,12.67783855
6944287716,Tanmay Hospital,12.9733764,77.5474034,Phone number not available,5.019243442
6944290474,Aayug Multi Speciality Hospital,12.9651337,77.714848,Phone number not available,13.14898701
6944290475,MGA Hospital,12.9568547,77.7002262,Phone number not available,11.66383738
6944290477,Blossom Hospital,12.8705439,77.6595353,Phone number not available,13.33904541
6944290482,Bhagavathi Multi Speciality Hospital,12.9160636,77.6308219,Phone number not available,7.398094913
6944290483,Sri Sai Ram Hospital - Bangalore,12.9144587,77.6003156,Phone number not available,6.427291257
6944309977,Susheel Hospital,12.9645006,77.5427189,Phone number not available,5.585190103
6944332151,Dhanush Hospital,12.9654318,77.52312,Phone number not available,7.68169959
6944336081,Sri Rama Hospital,13.2919219,77.5414865,Phone number not available,36.03119496
6944345114,Shreyas Maternity Home,13.074556,77.7821477,Phone number not available,23.38993184
6944364980,"Sadhana Eye Hospital, Bengaluru Urban",12.970023,77.6307987,Phone number not available,4.025343225
6944392358,Athreya Hospital,12.7945637,77.7068165,Phone number not available,23.2201514
6944392363,Av Hospital,12.938853,77.5786096,Phone number not available,4.022089235
6944392364,"Balaji Hospital, K.H. Ranganath Colony",12.9632506,77.5602901,Phone number not available,3.745843352
6944392375,Banasawadi Hospital,13.0205082,77.6509675,Phone number not available,8.228772302
6944392376,Bangalore Eye Hospital And Retina Centre,13.0221036,77.6387729,Phone number not available,7.416969098
6944400794,Belaku Eye Hospital,12.9110766,77.4800451,Phone number not available,14.05155057
6944400815,Bhavatprabhu Hospitals Pvt Limited,12.9670615,77.5903161,9674532435,0.651084883
6944418996,Nikad Ortho Centre,12.975802,77.6184806,Phone number not available,2.719965872
6944437383,Raksha Multispeciality Hospital,13.0195733,77.5419559,Phone number not available,7.715674482
6944449930,Cambridge Hospital,13.0195955,77.5419813,Phone number not available,7.715371526
6944464768,"Prasad Hospital, Bengaluru Urban",13.0983472,77.5773677,Phone number not available,14.17116782
6944464779,Saranalaya Hospital,13.1215236,77.6126106,Phone number not available,16.76302079
6944464784,Chaitanya Medical Centre Maternity and Surgical Care,13.0924287,77.5863665,Phone number not available,13.42570557
6944464994,Azad Nagar Maternity Home,12.9559644,77.5485635,Phone number not available,5.202110357
6944507652,Gunasheela Surgical and Maternity Hospital,12.9403012,77.5764705,Phone number not available,3.97887952
6944507653,Excel Care Hospital,12.9207314,77.5736019,Phone number not available,6.092309622
6944507654,"Vasan Eye Care Hospital, Jayanagar",12.9292015,77.5819811,Phone number not available,4.914761593
6944507655,Hi Tech Kidney Stone Hospital,12.9271389,77.579028,Phone number not available,5.224994415
6944507660,Dr. Vidyananda's Surgery and Dia Centre,12.9242515,77.573217,Phone number not available,5.744451454
6944507676,"Srushti Hospital, Bengaluru Rural",12.8981572,77.6207364,Phone number not available,8.707592831
6944507681,Parimala Speciality Hospital,12.9004567,77.6005474,Phone number not available,7.978716181
6944507682,Banashankari Hospital,12.8443653,77.583809,Phone number not available,14.22167441
6944525274,"R K Hospital, Bengaluru Urban",13.0138123,77.6354731,Phone number not available,6.49651185
6944525387,N.R. Hospital,12.7765624,77.7761999,Phone number not available,29.37934646
6944525392,"Prasad Eye Hospital, Bengaluru Urban",12.9356703,77.6079905,Phone number not available,4.315949935
6944525393,Unity Lifline Hospital Pvt Ltd,12.9819768,77.5108275,Phone number not available,9.049293005
6944525394,"Athreya Hospital, Chandpura",12.7945363,77.7068715,Phone number not available,23.22588745
6944525407,"Aditi Hospital, Anekal",12.708867,77.6985191,Phone number not available,31.37800754
6944543261,J.P.Nursing Home,13.0098352,77.5384723,Phone number not available,7.321193438
6944560298,North Side Health Centre,13.0267995,77.5870813,Phone number not available,6.146520955
6944574932,Anugrahaa Hospital,12.8548947,77.6681162,Phone number not available,15.30756352
6944577884,Amrutha Hospital,13.0657486,77.5992653,Phone number not available,10.4528912
6944578226,"Unity Hospital, Bengaluru Urban",12.910823,77.5207892,Phone number not available,10.41900582
6944578925,Dr Chaitanyas Dental Care & Implant Centre,12.9675989,77.6565533,Phone number not available,6.82744199
6944578930,Kareem E.N.T and Multispeciality Centre,12.9188948,77.6058905,Phone number not available,6.040148379
6944616329,HK Hospital,12.9085981,77.4784157,Phone number not available,14.33988853
6944707745,Chinmaya Narayana Super Specialty Centre,12.9777106,77.6459773,Phone number not available,5.701288011
6944888150,Jyothi The Lasik Vision Centre,12.9496114,77.5790786,Phone number not available,2.941548141
6944895084,S.S.G. Hospital,12.9868695,77.4794832,Phone number not available,12.48728391
6944925493,Bengaluru West Lions Hospital,12.9563042,77.5830996,Phone number not available,2.08009452
6944983789,Vijayanagar Global Hospital,12.9716932,77.5372057,Phone number not available,6.121613409
6945001435,Abhinava Eye Hospital,12.9550181,77.5683897,Phone number not available,3.323541498
6945010490,North Star Maternity and Nursing Home,12.9067079,77.5849275,Phone number not available,7.311104959
6945020140,"Punarjyoti Eye Hospital, Bengaluru Urban",12.9685305,77.5843965,9876574637,1.075482019
6945031202,Sundar Hospital,13.0080166,77.6221479,Phone number not available,5.062486309
6945033191,"Sri Ramakrishna Hospital, Bengaluru Urban",13.0121705,77.6961802,Phone number not available,11.97249857
6945050485,Sri Venkateshwara Eye Hospital,13.0423919,77.5136653,Phone number not available,11.68878713
6945075435,V Care Hospital,13.015884,77.5973475,Phone number not available,4.906738555
6945309984,A.M. Hospital,12.9601022,77.5315556,Phone number not available,6.860549361
6945348721,"Divya Drishti Eye Hospital, Vijayanagar",12.9586907,77.5352668,Phone number not available,6.499958537
6945398483,"Shridevi Hospital, Bengaluru Urban",12.9617045,77.5217172,Phone number not available,7.881975868
6945434031,Srinivasa Eye Hospital,13.0147224,77.6515616,Phone number not available,7.872472667
6945724749,Spandana Hospital And Medical Centre,13.0112166,77.6743939,Phone number not available,9.775178239
6945768862,Sreeniwasa Hospital,12.9732706,77.5725357,Phone number not available,2.298357791
6946978667,Ashraya Medinova Pvt Ltd,12.988865,77.5078006,Phone number not available,9.496749949
6947003707,Magadi Road Maternity Home,12.9741253,77.561823,Phone number not available,3.462940713
6947003719,"Manasa Hospital, Devana Halli Town",13.2508937,77.7153259,Phone number not available,33.70308703
6947033494,Pristine Hospital,12.9980009,77.5432779,Phone number not available,6.186361765
6947073234,"Taluk Hospital, Magadi",12.9576726,77.2261727,Phone number not available,39.85679659
6947106775,Dr Zamindar's Micro Surgical Eye Centre,13.0021978,77.6329015,Phone number not available,5.42136785
6947133204,Bharani Hospital,13.0161525,77.93533,Phone number not available,37.34042922
6947226705,K.T.G. Hospital,13.0004769,77.5054027,Phone number not available,10.08100459
6947247040,Vasan Eye Care Hospital,12.8980516,77.6339279,Phone number not available,9.297108233
6947371813,Health Cottage Hospital,12.9709143,77.6321116,Phone number not available,4.163626951
6947375064,Samastha Hospitals Pvt Ltd,12.89708,77.5473364,Phone number not available,9.719171305
6947430278,Poornima Hospital,13.0263344,77.595128,Phone number not available,6.054806166
6947459688,S.N. Hospital,13.0357404,77.7347061,Phone number not available,16.84579582
6947499707,Dr.Zamindar Microsurgical Eye Centre,13.0178594,77.6547577,Phone number not available,8.359466343
6947499708,Good Shepherd Hospital,13.0328036,77.633289,Phone number not available,8.016220767
6947499711,"Dr.Agarwal Eye Hospital, Frazer Town, Bangalore",12.9960196,77.6128413,Phone number not available,3.390349561
6947504016,"Mamta Hospital, Bengaluru Rural",13.0377564,77.5744454,Phone number not available,7.614239166
6947504017,S. J. Hospital,13.0360827,77.575065,Phone number not available,7.41687582
6947504038,Republic Hospital,12.964162,77.5982255,9876343657,0.990355735
6947556032,R.R. Hospital and Trauma Centre,12.9074269,77.5716318,Phone number not available,7.557465607
6947605383,Ashwini Hospital,13.074622,77.7854079,Phone number not available,23.70236988
6947662459,Geetha Hospital,13.0357169,77.7351701,Phone number not available,16.89030168
6947662464,"Suresh Hospital, Bengaluru Urban",13.0080397,77.6971089,Phone number not available,11.90314574
6947662469,Sri Ram Netralaya and Surgical Centre,13.0088071,77.6948659,Phone number not available,11.70430518
6947662474,"Patil Hospital, Bengaluru Urban",13.0090854,77.6969567,Phone number not available,11.92741108
6947662480,Sri Sai Eye Hospital,13.011968,77.6659168,Phone number not available,9.004128444
6947674447,Sri Ram Speciality Hospital,12.9543777,77.6209764,Phone number not available,3.540111575
6947678585,Zion Hospital And Research Centre Pvt.Ltd.,13.0149675,77.6354957,Phone number not available,6.590943046
6947682046,Jai Maruthi Hospital,13.0068811,77.5055636,Phone number not available,10.31134192
6947682067,Institute Of Nephro Urology hospital,12.9619528,77.5728562,Phone number not available,2.514912209
6947682083,Abhishek Nethradhama,13.2876501,77.5441284,Phone number not available,35.51780092
6947701126,Well Spring hospital,12.9425676,77.6224349,Phone number not available,4.509322817
6947707788,Aaroyha Mandir Hospital,13.0105038,77.5502452,Phone number not available,6.371329002
6947707895,"Punya Hospital, Bengaluru Urban",12.9862161,77.5374853,Phone number not available,6.295674742
6947707903,"Vijaya Hospital, Bengaluru Urban",12.9418827,77.48376,Phone number not available,12.37225009
6947716888,Sandhyashree Hospital,12.9761802,77.5261763,Phone number not available,7.332083478
6947716900,Dr. Sailaja's Super Speciality Eye Hospital,13.0276736,77.6614188,Phone number not available,9.606933065
6947750361,Hillside Hospital,12.9162753,77.5589544,Phone number not available,7.241162258
6947915400,Pd Hinduja Sindhi Hospital,12.9646359,77.5926509,8765436475,0.815691394
6948030294,Sri Ranga Arogyadhama,12.9986239,77.542782,Phone number not available,6.266410045
6948059664,Brinda Hospital,12.978053,77.5115959,Phone number not available,8.922735136
